0.49452,0.43439
0.4496,0.28651
0.43274,0.26712
0.46876,0.40517
0.54503,0.42358
0.47229,0.29902
0.54956,0.40872
0.53667,0.39895
0.4948,0.36313
0.54005,0.43473
0.5149,0.42884
0.49715,0.47342
0.48772,0.4683
0.52879,0.39092
0.50904,0.4075
0.45762,0.28832
0.46751,0.40852
0.49109,0.47742
0.4913,0.47967
0.45141,0.30826
0.52553,0.40646
0.48254,0.45766
0.50466,0.4646
0.54894,0.41245
0.47456,0.3924
0.49281,0.3342
0.45564,0.29974
0.52706,0.34338
0.50241,0.46008
0.48047,0.35718
0.50746,0.46921
0.49067,0.37343
0.43702,0.28628
0.44236,0.26181
0.51969,0.41475
0.53749,0.44528
0.5066,0.32555
0.47967,0.35105
0.54279,0.35591
0.47825,0.36404
0.54247,0.37896
0.50315,0.31224
0.54577,0.4085
0.51765,0.46127
0.43488,0.26993
0.51968,0.41171
0.50334,0.3332
0.48972,0.32543
0.5219,0.33554
0.54604,0.40192
0.53311,0.36034
0.4646,0.2865
0.52001,0.48328
0.54482,0.42401
0.52765,0.43327
0.53159,0.44967
0.51943,0.46522
0.53237,0.38074
0.50841,0.49295
0.50227,0.46058
0.48964,0.3089
0.50393,0.41099
0.51732,0.48436
0.49203,0.48253
0.52114,0.44705
0.46001,0.29908
0.49703,0.5054
0.50108,0.37138
0.52428,0.38087
0.52826,0.37348
0.51698,0.35405
0.54512,0.42775
0.45808,0.28271
0.53026,0.45006
0.46529,0.39116
0.46415,0.31123
0.49445,0.4887
0.45507,0.26651
0.51805,0.3411
0.45752,0.34426
0.49671,0.47027
0.5084,0.33744
0.53861,0.44457
0.45597,0.34858
0.51654,0.32182
0.46214,0.35841
0.70385,0.4341
0.70886,0.54655
0.70275,0.54522
0.70261,0.56062
0.71492,0.50642
0.70295,0.53478
0.7167,0.43912
0.74464,0.41414
0.70482,0.4854
0.71849,0.50069
0.73154,0.50019
0.71655,0.52565
0.70247,0.47895
0.72101,0.44007
0.71517,0.45238
0.68313,0.48518
0.70763,0.46024
0.72303,0.49934
0.73651,0.49631
0.69217,0.54616
0.72624,0.40636
0.71221,0.54171
0.71261,0.46844
0.71604,0.51384
0.72223,0.56683
0.6906,0.47931
0.71344,0.4955
0.71736,0.52795
0.74228,0.45391
0.69381,0.49777
0.72021,0.47715
0.68829,0.46346
0.68923,0.46007
0.73284,0.45049
0.74547,0.39566
0.70348,0.48436
0.71212,0.55375
0.68115,0.49738
0.68296,0.49282
0.73619,0.4947
0.71911,0.45079
0.68744,0.48677
0.74286,0.45795
0.72377,0.42478
0.73199,0.52835
0.71677,0.43868
0.70107,0.51078
0.7131,0.4773
0.68328,0.49172
0.71692,0.48249
0.68555,0.49996
0.68208,0.51234
0.71451,0.50651
0.71967,0.47005
0.7097,0.55957
0.7279,0.5008
0.69494,0.45445
0.70928,0.51576
0.72651,0.41489
0.70537,0.52672
0.69145,0.49002
0.73714,0.47114
0.68767,0.4972
0.686,0.52368
0.70907,0.52397
0.72017,0.55456
0.7371,0.42757
0.69232,0.50255
0.7064,0.46785
0.71517,0.51312
0.70388,0.53904
0.71905,0.51835
0.71286,0.45284
0.68286,0.49808
0.68869,0.51673
0.7146,0.49174
0.71036,0.54612
0.70368,0.45419
0.74603,0.4219
0.72061,0.42799
0.70081,0.44833
0.72183,0.46777
0.68563,0.49286
0.68896,0.53873
0.72186,0.42337
0.71033,0.43877
0.69046,0.47226
0.69103,0.46872
0.74243,0.41031
0.72936,0.41658
0.58799,0.53848
0.5155,0.55788
0.53111,0.46677
0.72898,0.55201
0.54066,0.56821
0.51997,0.53864
0.61618,0.51371
0.5152,0.55048
0.52012,0.55796
0.55585,0.53198
0.58914,0.47397
0.61348,0.47773
0.63459,0.48178
0.68817,0.54209
0.60071,0.45195
0.56168,0.57511
0.71105,0.53744
0.64651,0.56283
0.52533,0.50354
0.54278,0.5429
0.50762,0.52039
0.60189,0.49477
0.57876,0.56515
0.50878,0.54301
0.67762,0.52594
0.71664,0.52689
0.63356,0.51507
0.56464,0.50435
0.57975,0.56179
0.71127,0.54469
0.53023,0.51066
0.58934,0.47557
0.71084,0.56455
0.58145,0.51072
0.54689,0.55633
0.64997,0.52595
0.59399,0.55435
0.61586,0.47547
0.56461,0.56961
0.56597,0.56865
0.50541,0.51208
0.68843,0.50481
0.54344,0.4714
0.52017,0.51528
0.73171,0.54772
0.57261,0.57611
0.66483,0.55017
0.6774,0.52848
0.5481,0.56037
0.53898,0.52364
0.70555,0.54181
0.61896,0.52573
0.65164,0.50202
0.57168,0.57594
0.6993,0.56282
0.6091,0.49845
0.64351,0.49441
0.50625,0.50641
0.65863,0.49353
0.6478,0.54396
0.51074,0.49761
0.55069,0.50401
0.72392,0.54443
0.61574,0.53356
0.57302,0.49974
0.64747,0.46585
0.53084,0.57441
0.65798,0.51571
0.57598,0.47637
0.53145,0.47341
0.5122,0.53865
0.62843,0.52487
0.67458,0.48472
0.71404,0.51938
0.56503,0.51024
0.50124,0.48732
0.6799,0.48569
0.51557,0.50955
0.61051,0.54614
0.6339,0.51379
0.70872,0.53337
0.49406,0.49899
0.71507,0.56629
0.53419,0.55243
0.68133,0.52698
0.51469,0.54385
0.63807,0.54543
0.52767,0.55908
0.52428,0.53776
0.56147,0.50791
0.61678,0.54815
0.54691,0.48832
0.59394,0.47431
0.51571,0.55051
0.67445,0.4986
0.56372,0.47832
0.51266,0.5631
0.6489,0.5136
0.55463,0.53548
0.5411,0.48987
0.60617,0.51218
0.54478,0.50387
0.58323,0.53991
0.7023,0.51722
0.70394,0.51801
0.54454,0.50446
0.52327,0.47564
0.63763,0.49563
0.67267,0.55535
0.66051,0.53327
0.55827,0.47724
0.67889,0.54192
0.62968,0.57008
0.54574,0.46143
0.61848,0.4895
0.61975,0.48664
0.58396,0.52303
0.54619,0.52721
0.70605,0.56195
0.5521,0.53417
0.53281,0.49657
0.69335,0.57039
0.67057,0.56679
0.72048,0.51421
0.6716,0.56877
0.72344,0.55012
0.71151,0.52627
0.71713,0.5317
0.64237,0.47824
0.7235,0.56851
0.61263,0.48578
0.70572,0.5126
0.63758,0.54181
0.66264,0.4853
0.69589,0.50632
0.49887,0.5021
0.65747,0.56109
0.68027,0.50242
0.63704,0.47038
0.51862,0.5276
0.65847,0.52033
0.66541,0.52465
0.51964,0.53059
0.57206,0.57378
0.49784,0.5034
0.5577,0.51034
0.54943,0.56502
0.56314,0.45507
0.56431,0.50499
0.60258,0.45863
0.72169,0.51844
0.66013,0.56798
0.60967,0.54214
0.63599,0.5475
0.66331,0.47519
0.56755,0.53603
0.6319,0.4751
0.7281,0.56717
0.7129,0.56668
0.49507,0.49384
0.56998,0.54031
0.58039,0.47045
0.56556,0.4574
0.71368,0.50326
0.59232,0.53863
0.729,0.54145
0.69413,0.53668
0.62267,0.49482
0.71627,0.53029
0.51619,0.55582
0.59934,0.53304
0.62536,0.51164
0.60571,0.49863
0.43797,0.17885
0.53992,0.012159
0.39471,0.057589
0.53248,0.097644
0.71641,0.44556
0.64378,0.38432
0.45317,0.1654
0.52162,0.52749
0.71323,0.034212
0.42348,0.18286
0.6995,0.11407
0.57096,0.47818
0.5336,0.35402
0.37629,0.01336
0.40117,0.06075
0.51812,0.064957
0.48817,0.091115
0.48583,0.049111
0.41605,0.20968
0.62988,0.35222
0.75203,0.24109
0.45962,0.27761
0.62715,0.43498
0.72741,0.38915
0.6611,0.13364
0.56242,0.011063
0.73421,0.30755
0.50857,0.12399
0.50549,0.42126
0.65241,0.32138
0.6705,0.33995
0.71821,0.22021
0.4472,0.32426
0.71692,0.43448
0.47019,0.050843
0.62721,0.24246
0.45744,0.23645
0.6763,0.35566
0.70719,0.18432
0.53188,0.4485
0.53616,0.51584
0.67562,0.055654
0.51154,0.40133
0.47012,0.39955
0.53281,0.33031
0.69214,0.41195
0.57405,0.44251
0.70349,0.36846
0.55855,0.53456
0.66541,0.55987
0.69426,0.04557
0.66448,0.51199
0.74644,0.093293
