0.8875,0.50523
0.85719,0.49245
0.74772,0.54149
0.88022,0.49308
0.86342,0.41477
0.86377,0.53679
0.85058,0.59658
0.79116,0.40715
0.82031,0.5544
0.877,0.46404
0.88807,0.53076
0.91271,0.49021
0.7731,0.60367
0.86466,0.57534
0.89021,0.45721
0.90813,0.48833
0.81108,0.39871
0.88184,0.50228
0.87932,0.42342
0.77391,0.59563
0.74313,0.50069
0.86567,0.42849
0.87996,0.51231
0.85937,0.5607
0.82788,0.45701
0.77757,0.45002
0.83722,0.47216
0.78967,0.4661
0.85982,0.53178
0.81345,0.60214
0.77963,0.48285
0.75963,0.48156
0.86524,0.57511
0.85459,0.59217
0.88202,0.49247
0.87589,0.55037
0.80664,0.53207
0.83256,0.44738
0.90114,0.48893
0.86175,0.4554
0.90296,0.49404
0.88095,0.54386
0.75757,0.40258
0.74979,0.4062
0.88407,0.55325
0.91494,0.52976
0.80746,0.46309
0.81245,0.48239
0.80878,0.498
0.75826,0.58369
0.81249,0.54253
0.80808,0.58695
0.78834,0.39244
0.73844,0.51858
0.88532,0.49968
0.89459,0.56839
0.86632,0.56563
0.76566,0.5579
0.81119,0.42353
0.81469,0.604
0.78119,0.44681
0.7705,0.58308
0.81809,0.49773
0.88505,0.43776
0.88293,0.51888
0.8694,0.54379
0.82787,0.53854
0.79122,0.49943
0.88251,0.5868
0.80844,0.49873
0.90135,0.54269
0.85563,0.55066
0.7744,0.50157
0.82738,0.60958
0.82601,0.39595
0.89508,0.44236
0.91279,0.5199
0.8179,0.40328
0.76158,0.53004
0.89113,0.49703
0.90962,0.49841
0.85844,0.48377
0.90072,0.51077
0.84173,0.55618
0.90501,0.4542
0.80441,0.40624
0.79593,0.41209
0.7901,0.46131
0.8585,0.41426
0.79964,0.59897
0.8411,0.51894
0.87395,0.43468
0.83402,0.52046
0.78571,0.53081
0.82088,0.41866
0.75489,0.50521
0.87763,0.45595
0.75901,0.40518
0.8142,0.39171
0.89761,0.44061
0.84305,0.50867
0.84991,0.57908
0.90774,0.47807
0.90974,0.45184
0.87579,0.50821
0.88733,0.51954
0.75849,0.49253
0.86553,0.56391
0.91909,0.50931
0.83999,0.43932
0.78932,0.46885
0.75037,0.47516
0.90386,0.53717
0.88777,0.54548
0.84158,0.49565
0.77963,0.43789
0.80244,0.56535
0.86789,0.40651
0.84349,0.48502
0.89561,0.49874
0.91084,0.48037
0.77185,0.48801
0.8186,0.60825
0.87595,0.5166
0.89104,0.49864
0.81115,0.53518
0.82289,0.54356
0.89358,0.5601
0.79541,0.45691
0.88828,0.45181
0.89991,0.5625
0.90671,0.49008
0.80825,0.43449
0.88143,0.52107
0.91219,0.53049
0.91724,0.52037
0.76843,0.52356
0.80598,0.53921
0.83646,0.48747
0.85222,0.5052
0.8284,0.38657
0.91374,0.49486
0.82071,0.44039
0.80116,0.53854
0.83915,0.59376
0.8502,0.48088
0.81981,0.48091
0.82391,0.41699
0.85984,0.47622
0.84029,0.45527
0.83578,0.41402
0.83653,0.58042
0.75964,0.47076
0.83494,0.4661
0.82658,0.60887
0.87426,0.46429
0.8925,0.4578
0.85387,0.59415
0.81322,0.53873
0.84673,0.47919
0.81183,0.47727
0.77797,0.49754
0.89379,0.51023
0.85534,0.47468
0.77517,0.54641
0.85424,0.55892
0.76976,0.5738
0.74847,0.5841
0.87121,0.57763
0.80283,0.58725
0.82485,0.53504
0.78091,0.50803
0.8814,0.41805
0.77454,0.41127
0.77862,0.51586
0.89202,0.56479
0.85505,0.48968
0.8254,0.52991
0.86534,0.57142
0.90767,0.48245
0.74125,0.50962
0.77957,0.5293
0.79258,0.48249
0.83123,0.39469
0.83416,0.5674
0.80076,0.56811
0.77705,0.5422
0.81588,0.60721
0.81833,0.4749
0.86109,0.42306
0.84153,0.58809
0.88346,0.44156
0.74771,0.50688
0.86359,0.49279
0.79453,0.44665
0.8641,0.48458
0.91058,0.4599
0.87249,0.49049
0.77357,0.5685
0.81719,0.57733
0.80138,0.56769
0.90693,0.48427
0.89628,0.43306
0.78012,0.58443
0.78912,0.46168
0.75707,0.47664
0.78344,0.60573
0.75555,0.41657
0.91707,0.50843
0.78417,0.39921
0.77633,0.48374
0.77474,0.60379
0.7802,0.3964
0.80211,0.44259
0.74773,0.54427
0.8365,0.60265
0.82922,0.45934
0.85007,0.48129
0.74073,0.53763
0.79768,0.38177
0.75724,0.48529
0.83535,0.52437
0.91565,0.52491
0.86758,0.51763
0.77453,0.55884
0.78986,0.47894
0.81245,0.58802
0.84077,0.53406
0.86866,0.51625
0.778,0.39133
0.84669,0.5281
0.74741,0.47847
0.76468,0.44722
0.87287,0.5371
0.78454,0.60603
0.75486,0.44933
0.88153,0.48583
0.78709,0.52652
0.90616,0.47167
0.91103,0.53526
0.88264,0.4625
0.891,0.45838
0.83,0.44567
0.79079,0.38475
0.84626,0.41268
0.7554,0.53217
0.80383,0.54714
0.81342,0.58721
0.85117,0.39978
0.76659,0.54624
0.83605,0.5707
0.76106,0.40248
0.80549,0.53511
0.82948,0.53515
0.84307,0.54551
0.90156,0.49663
0.80279,0.57073
0.82322,0.57365
0.85748,0.52814
0.81265,0.50096
0.84623,0.4198
0.84918,0.52223
0.77061,0.586
