0.75078,0.60862
0.7393,0.60174
0.73493,0.59287
0.74739,0.60566
0.74925,0.59957
0.76283,0.61221
0.74501,0.59804
0.58956,0.6122
0.72574,0.61981
0.69641,0.70464
0.59914,0.65905
0.64748,0.64905
0.4941,0.65727
0.67141,0.67598
0.50121,0.68098
0.58261,0.69671
0.63842,0.60025
0.66428,0.62316
0.56023,0.67208
0.67891,0.63842
0.59265,0.7413
0.62032,0.74201
0.53422,0.65424
0.51627,0.67847
0.65057,0.66584
0.52663,0.713
0.65145,0.67424
0.55941,0.5974
0.61306,0.61844
0.60445,0.6143
0.53158,0.70561
0.58083,0.70471
0.53185,0.6088
0.6471,0.66436
0.56627,0.68256
0.64335,0.6485
0.58634,0.73062
0.52488,0.70674
0.60076,0.60979
0.5741,0.63398
0.67948,0.58157
0.52533,0.63982
0.59842,0.68094
0.74384,0.60206
0.66853,0.63146
0.63598,0.62723
0.67231,0.69799
0.55372,0.7191
0.51749,0.62221
0.4885,0.65266
0.6917,0.62289
0.7423,0.63915
0.51643,0.62633
0.59717,0.69619
0.54576,0.62338
0.55568,0.68858
0.6516,0.58115
0.63009,0.60034
0.57372,0.65176
0.68995,0.66245
0.6568,0.60482
0.73983,0.61546
0.73947,0.59823
0.59054,0.6385
0.62769,0.70846
0.69068,0.64805
0.57398,0.61498
0.5305,0.71526
0.52749,0.62365
0.68245,0.71028
0.66213,0.70311
0.55956,0.58409
0.67407,0.59819
0.53807,0.68896
0.5924,0.7233
0.50628,0.68299
0.72963,0.66638
0.60684,0.73708
0.62687,0.73176
0.67655,0.67259
0.70191,0.68043
0.62343,0.7359
0.58664,0.69584
0.48637,0.65042
0.61531,0.59414
0.60593,0.73924
0.54019,0.64718
0.53791,0.73318
0.51948,0.63989
0.67719,0.63257
0.56662,0.6157
0.58658,0.68633
0.69554,0.66529
0.70015,0.6894
0.72865,0.62528
0.58339,0.70902
0.69307,0.69444
0.55034,0.64267
0.71477,0.68466
0.53497,0.67117
0.5938,0.72002
0.67445,0.59716
0.56297,0.605
0.59194,0.64548
0.64495,0.67635
0.48793,0.6539
0.72452,0.60262
0.66691,0.71995
0.64948,0.59437
0.63354,0.67153
0.53575,0.63086
0.70891,0.62288
0.59624,0.63421
0.64019,0.67026
0.66551,0.64297
0.55566,0.73255
0.66397,0.60155
0.68474,0.64327
0.61516,0.72183
0.63724,0.71014
0.70846,0.63883
0.61521,0.58594
0.72633,0.6556
0.73899,0.61908
0.70946,0.60769
0.72102,0.67914
0.63719,0.605
0.70769,0.64819
0.5735,0.64869
0.54735,0.72008
0.49538,0.65256
0.58293,0.63069
0.74294,0.58723
0.7017,0.62717
0.53136,0.63963
0.60929,0.61826
0.63142,0.66679
0.6306,0.6063
0.70404,0.60361
0.56478,0.5897
0.70736,0.59963
0.49125,0.66997
0.70999,0.68814
0.68249,0.72195
0.679,0.64035
0.54489,0.59727
0.64051,0.63902
0.67302,0.67092
0.65405,0.68843
0.61973,0.73612
0.55329,0.67802
0.67992,0.68777
0.61708,0.59335
0.5494,0.70355
0.51199,0.61175
0.68541,0.65061
0.62732,0.57922
0.54622,0.62629
0.72101,0.64037
0.56768,0.73876
0.69588,0.59529
0.58616,0.68114
0.49742,0.70464
0.62667,0.68845
0.67113,0.6478
0.60821,0.64072
0.74283,0.58488
0.6803,0.62946
0.71618,0.59529
0.6516,0.67026
0.69655,0.62909
0.69269,0.70142
0.52739,0.59734
0.56831,0.69278
0.49889,0.62933
0.58976,0.61435
0.49123,0.68776
0.65666,0.69611
0.51785,0.67791
0.67245,0.63712
0.6946,0.61539
0.56674,0.70463
0.70597,0.67979
0.62125,0.66816
0.55517,0.58367
0.5975,0.66876
0.68742,0.61584
0.61405,0.61655
0.57437,0.66287
0.51895,0.72291
0.51414,0.59622
0.69181,0.65844
0.73264,0.60463
0.52501,0.7276
0.54411,0.71517
0.61519,0.73383
0.69127,0.63914
0.5815,0.65854
0.58528,0.62513
0.61707,0.74561
0.62455,0.63605
0.56113,0.68798
0.66323,0.60271
0.51476,0.70329
0.60826,0.67547
0.54278,0.7327
0.63225,0.62149
0.59438,0.59384
0.59085,0.65985
0.57213,0.66114
0.65818,0.59759
0.52375,0.61378
0.51987,0.58496
0.61532,0.72955
0.61433,0.64546
0.55634,0.62231
0.6092,0.74589
0.718,0.61446
0.70151,0.6924
0.52289,0.5934
0.55446,0.68551
0.49869,0.67209
0.67782,0.72483
0.68908,0.67613
0.62588,0.61768
0.56254,0.71138
0.68257,0.59663
0.6988,0.65961
0.70593,0.63629
0.58962,0.69238
0.58087,0.74651
0.63735,0.69577
0.68129,0.6946
0.57311,0.73916
0.48533,0.65274
0.7042,0.65882
0.66822,0.58263
0.48844,0.65309
0.7002,0.63613
0.60919,0.70765
0.69061,0.70387
0.51739,0.68111
0.72718,0.64919
0.68644,0.64909
0.64879,0.73489
0.47607,0.67194
0.72399,0.61914
0.63219,0.69677
0.51682,0.62356
0.6609,0.72947
0.64231,0.58427
0.68326,0.69943
0.65523,0.71685
0.57755,0.72835
0.55845,0.66855
0.50959,0.63874
0.72126,0.64694
0.6223,0.74224
0.52271,0.64416
0.66637,0.70143
0.58652,0.59742
0.68499,0.59703
0.5513,0.62321
0.49565,0.68871
0.63718,0.67372
0.53297,0.70358
0.74205,0.6155
0.48685,0.66522
0.72239,0.63873
0.67159,0.64258
0.5149,0.65975
0.66496,0.70606
0.68627,0.65437
0.69287,0.65078
0.50473,0.70089
0.53255,0.61786
0.69657,0.61576
0.49642,0.63668
0.60904,0.72127
0.56496,0.68151
0.73231,0.65457
0.73547,0.61984
0.65082,0.63778
0.48777,0.66331
0.57499,0.58494
0.4879,0.66158
0.49054,0.67919
0.57481,0.59624
0.66317,0.65767
0.63282,0.64204
0.67787,0.71643
0.62534,0.64784
0.74818,0.61301
0.53485,0.6233
0.67497,0.64961
0.65985,0.59987
0.64893,0.63584
0.56641,0.64463
0.68838,0.63094
0.54018,0.59707
0.72125,0.59771
0.68561,0.67397
0.54287,0.65724
0.52687,0.65348
0.56464,0.71137
0.74848,0.60527
0.69863,0.66565
0.73198,0.61419
0.70036,0.67744
0.50645,0.70613
0.55738,0.64715
0.65225,0.70604
0.49639,0.65586
0.73018,0.59903
0.74187,0.60013
0.51998,0.71928
0.64516,0.73393
0.56995,0.68793
0.57461,0.74148
0.49566,0.68971
0.47466,0.67773
0.74289,0.60076
0.66834,0.59912
0.52689,0.65099
0.71382,0.60755
0.73962,0.63246
0.64687,0.6473
0.5851,0.59887
0.53977,0.63115
0.38385,0.8826
0.43135,0.76975
0.78648,0.7396
0.45243,0.95819
0.78033,0.95122
0.94893,0.99696
0.68772,0.65182
0.75284,0.79752
0.78481,0.74818
0.91445,0.89323
0.66421,0.68124
0.83495,0.75039
0.81615,0.67051
0.64395,0.94921
0.73228,0.68879
0.33194,0.96596
0.58935,0.90168
0.53273,0.6698
0.65441,0.76152
0.8773,0.83253
0.69844,0.68539
0.77235,0.91524
0.66415,0.73287
0.96414,0.80093
0.59262,0.97681
0.7566,0.59677
0.5687,0.88024
0.45971,0.91793
0.69324,0.59069
0.68162,0.8408
0.73453,0.747
0.88168,0.93126
0.59371,0.80012
0.58845,0.72618
0.82217,0.88029
0.64246,0.89831
0.7644,0.64587
0.59768,0.87067
0.80958,0.7781
0.53655,0.63072
0.57245,0.96334
0.72893,0.68608
0.88466,0.89543
0.56278,0.80971
0.87427,0.99645
0.54675,0.89288
0.98721,0.90573
0.74522,0.75618
0.59087,0.88387
0.67818,0.95987
0.5351,0.5801
0.80717,0.84351
0.7583,0.86568
0.50463,0.84334
0.55595,0.71886
0.56492,0.89119
0.72105,0.77845
0.98215,0.95116
0.71619,0.70533
0.65688,0.77881
0.61357,0.95011
0.6705,0.63744
0.97169,0.91896
0.4523,0.96229
0.4628,0.83045
0.64079,0.93083
0.67971,0.71758
0.38965,0.84202
0.42766,0.80565
0.75249,0.89241
0.77491,0.75134
0.43578,0.91671
